Date,Max Temperature (°C),Min Temperature (°C),Total Rainfall (mm),Sunrise Time,Sunset Time
2015-04-12,24.8,19.9,7.7,05:30:00,18:08:00
2015-04-13,28.9,17.6,0.2,05:29:00,18:08:00
2015-04-14,28.4,20.1,4.4,05:29:00,18:08:00
2015-04-15,28.5,18.8,5.6,05:28:00,18:09:00
2015-04-16,30.0,18.6,0.0,05:27:00,18:09:00
2015-04-17,29.4,20.6,4.8,05:26:00,18:10:00
2015-04-18,32.6,20.9,0.2,05:25:00,18:10:00
2015-04-19,35.5,23.3,0.0,05:24:00,18:10:00
2015-04-20,36.1,21.4,0.0,05:23:00,18:11:00
2015-04-21,36.3,21.7,0.0,05:22:00,18:11:00
2015-04-22,35.5,23.7,0.0,05:22:00,18:12:00
2015-04-23,34.9,22.4,2.0,05:21:00,18:12:00
2015-04-24,33.9,21.3,4.7,05:20:00,18:13:00
2015-04-25,28.4,20.5,5.7,05:19:00,18:13:00
2015-04-26,27.8,19.6,11.4,05:18:00,18:13:00
2015-04-27,28.2,19.2,5.4,05:18:00,18:14:00
2015-04-28,31.0,21.2,8.9,05:17:00,18:14:00
2015-04-29,30.9,20.1,1.7,05:16:00,18:15:00
2015-04-30,32.9,20.6,0.0,05:16:00,18:15:00
2015-05-01,33.9,20.9,0.5,05:15:00,18:16:00
2015-05-02,34.5,24.3,0.0,05:14:00,18:16:00
2015-05-03,34.2,20.5,0.3,05:14:00,18:16:00
2015-05-04,34.7,21.9,0.0,05:13:00,18:17:00
2015-05-05,35.1,23.5,0.0,05:12:00,18:17:00
2015-05-06,35.8,24.5,0.0,05:12:00,18:18:00
2015-05-07,36.9,24.1,1.1,05:11:00,18:18:00
2015-05-08,36.1,23.5,0.0,05:10:00,18:19:00
2015-05-09,36.7,22.5,0.0,05:10:00,18:19:00
2015-05-10,36.4,23.5,0.0,05:09:00,18:20:00
2015-05-11,34.4,24.9,0.8,05:09:00,18:20:00
2015-05-12,35.7,25.3,0.5,05:08:00,18:21:00
2015-05-13,36.8,25.2,2.5,05:08:00,18:21:00
2015-05-14,35.4,24.8,3.4,05:07:00,18:22:00
2015-05-15,34.0,25.1,5.0,05:07:00,18:22:00
2015-05-16,32.3,23.3,5.3,05:06:00,18:23:00
2015-05-17,31.4,22.3,11.2,05:06:00,18:23:00
2015-05-18,32.6,23.2,9.4,05:05:00,18:24:00
2015-05-19,32.3,23.3,0.3,05:05:00,18:24:00
2015-05-20,33.5,23.1,0.0,05:05:00,18:24:00
2015-05-21,36.8,23.3,0.0,05:04:00,18:25:00
2015-05-22,38.3,23.4,0.0,05:04:00,18:25:00
2015-05-23,38.5,26.2,0.0,05:04:00,18:26:00
2015-05-24,39.4,24.8,0.0,05:03:00,18:26:00
2015-05-25,39.3,23.7,0.0,05:03:00,18:27:00
2015-05-26,38.4,23.8,2.3,05:03:00,18:27:00
2015-05-27,38.6,25.7,0.0,05:03:00,18:28:00
2015-05-28,38.5,26.7,0.0,05:02:00,18:28:00
2015-05-29,38.9,26.4,0.0,05:02:00,18:29:00
